elapsed_time(s),inner_steps,outer_steps,pd_gap
240.057,46685471,11971,0.00011736252601441191
240.105,46694920,11981,0.00011737009280883386
240.156,46704961,11991,0.00011738310774196334
240.216,46716816,12001,0.00011737418695688742
240.279,46729191,12011,0.00011738014193918636
240.335,46740196,12021,0.00011735754291592772
240.398,46752649,12031,0.00011735345817398025
240.443,46761408,12041,0.00011735974499268824
240.496,46771533,12051,0.0001173388821633023
240.547,46781437,12061,0.00011732955526024338
240.604,46792758,12071,0.0001173263203083745
240.659,46803485,12081,0.00011731326361621129
240.721,46815776,12091,0.00011729436536853446
240.778,46826735,12101,0.00011728122338377708
240.828,46836539,12111,0.00011727176536867855
240.89,46848615,12121,0.00011726671751277618
240.947,46860097,12131,0.00011725392640641458
241.003,46870934,12141,0.00011723948576600196
241.063,46882638,12151,0.00011722230793489649
241.111,46892353,12161,0.00011721211841765611
241.172,46904712,12171,0.00011719252711214073
241.222,46914870,12181,0.00011715868254514629
241.273,46925247,12191,0.00011713736030958231
241.325,46935568,12201,0.00011711717975419929
241.379,46946654,12211,0.00011709589297323117
241.425,46955814,12221,0.00011707479542956423
241.474,46965370,12231,0.00011703826473912285
241.524,46975148,12241,0.00011701953990958525
241.574,46985026,12251,0.00011699186303163606
241.636,46997388,12261,0.00011695164551836501
241.7,47010077,12271,0.00011692082064733954
241.756,47021268,12281,0.00011688937686907958
241.809,47031655,12291,0.00011685250638504563
241.856,47041206,12301,0.0001168011957650688
241.914,47052749,12311,0.00011674973156564072
241.968,47063626,12321,0.00011670102898493628
242.029,47076003,12331,0.00011664853629199043
242.087,47087570,12341,0.00011658787429353647
242.138,47097593,12351,0.00011653902699714815
242.192,47108238,12361,0.00011648318878202529
242.243,47118365,12371,0.00011643367444077665
242.298,47129474,12381,0.00011638440196323416
242.36,47141664,12391,0.00011633386000270939
242.406,47150769,12401,0.00011627749017471649
242.459,47161120,12411,0.0001162034800723348
242.502,47169771,12421,0.00011613806494639722
242.551,47179267,12431,0.00011608265462195559
242.607,47190659,12441,0.00011605807057370708
242.66,47200847,12451,0.00011603854967488954
242.712,47211331,12461,0.00011603176802790598
242.762,47221232,12471,0.00011602997927291636
242.814,47231671,12481,0.00011601321869003298
242.87,47242867,12491,0.00011600841623335238
242.921,47253151,12501,0.0001160028307044779
242.971,47263136,12511,0.000115991398322534
243.028,47274641,12521,0.00011599109680259997
243.073,47283540,12531,0.00011597896278828582
243.12,47293049,12541,0.00011597317827907044
243.174,47303803,12551,0.00011596506533787486
243.217,47312542,12561,0.0001159597410907414
243.269,47323060,12571,0.00011595459563404527
243.317,47332353,12581,0.00011593579061441352
243.375,47344057,12591,0.00011592733579025502
243.417,47352379,12601,0.00011590265927922429
243.469,47362415,12611,0.00011588392834370985
243.513,47371055,12621,0.0001158772596203516
243.563,47380785,12631,0.00011584931721227848
243.616,47391415,12641,0.00011583586077740064
243.659,47399945,12651,0.00011581338994869073
243.707,47409768,12661,0.00011579988053412281
243.752,47418339,12671,0.00011576843955830689
243.806,47429113,12681,0.00011574243626617971
243.852,47438066,12691,0.00011572468971008353
243.904,47447324,12701,0.00011569414741033866
243.959,47458172,12711,0.00011566698421384275
244.005,47467321,12721,0.00011563285204284693
244.05,47476287,12731,0.00011560269575855951
244.1,47486070,12741,0.00011556501496635084
244.158,47497614,12751,0.0001155241838267946
